288.3	2.03E-01
288.6	2.03E-01
289	2.02E-01
289.3	2.02E-01
289.7	2.01E-01
290	2.01E-01
290.3	2.01E-01
290.7	2.00E-01
291.2	2.00E-01
291.5	2.00E-01
291.8	1.99E-01
292.1	1.99E-01
292.6	1.99E-01
293	1.99E-01
293.4	1.98E-01
293.9	1.98E-01
